IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,0.27,,,0,,0.92,0.3 [0.0 - 0.9],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,0.3,,,0,,1.19,0.3 [0.0 - 1.2],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.34,,,0.085,,0.65,0.3 [0.1 - 0.7],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,MDG,Madagascar,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.34,,,0.051,,0.72,0.3 [0.1 - 0.7],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.38,,,0,,0.98,0.4 [0.0 - 1.0],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,SEN,Senegal,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.38,,,0,,1.05,0.4 [0.0 - 1.1],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,TON,Tonga,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.36,,,0,,1.1,0.4 [0.0 - 1.1],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,COM,Comoros,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,0.4,,,0,,1.3,0.4 [0.0 - 1.3],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,0.39,,,0,,1.28,0.4 [0.0 - 1.3],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,0.42,,,0,,1.35,0.4 [0.0 - 1.4],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.35,,,0.13,,0.65,0.4 [0.1 - 0.6],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,TUR,Türkiye,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.41,,,0.12,,0.74,0.4 [0.1 - 0.7],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.37,,,0.067,,0.8,0.4 [0.1 - 0.8],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.38,,,0.063,,0.75,0.4 [0.1 - 0.8],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.41,,,0.075,,0.79,0.4 [0.1 - 0.8],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.4,,,0.099,,0.79,0.4 [0.1 - 0.8],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,DZA,Algeria,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.54,,,0.008,,1.25,0.5 [0.0 - 1.2],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,GIN,Guinea,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.52,,,0.01,,1.23,0.5 [0.0 - 1.2],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.5,,,0,,1.27,0.5 [0.0 - 1.3],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.51,,,0,,1.36,0.5 [0.0 - 1.4],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.51,,,0,,1.46,0.5 [0.0 - 1.5],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,SLE,Sierra Leone,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,0.52,,,0.001,,1.54,0.5 [0.0 - 1.5],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.51,,,0,,1.78,0.5 [0.0 - 1.8],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.49,,,0.11,,0.93,0.5 [0.1 - 0.9],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,TGO,Togo,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.53,,,0.15,,1,0.5 [0.1 - 1.0],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,GMB,Gambia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.61,,,0.013,,1.45,0.6 [0.0 - 1.4],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,TON,Tonga,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,0.62,,,0,,1.88,0.6 [0.0 - 1.9],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,UZB,Uzbekistan,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.57,,,0.24,,0.93,0.6 [0.2 - 0.9],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,GTM,Guatemala,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.59,,,0.18,,1.04,0.6 [0.2 - 1.0],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,MOZ,Mozambique,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.64,,,0.22,,1.13,0.6 [0.2 - 1.1],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,0.67,,,0,,1.74,0.7 [0.0 - 1.7],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.74,,,0,,1.74,0.7 [0.0 - 1.7],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,0.72,,,0,,1.91,0.7 [0.0 - 1.9],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,SEN,Senegal,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,0.69,,,0,,1.87,0.7 [0.0 - 1.9],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.72,,,0,,2.19,0.7 [0.0 - 2.2],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.71,,,0.11,,1.31,0.7 [0.1 - 1.3],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,TJK,Tajikistan,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.74,,,0.05,,1.53,0.7 [0.1 - 1.5],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,AZE,Azerbaijan,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.68,,,0.22,,1.19,0.7 [0.2 - 1.2],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.68,,,0.23,,1.22,0.7 [0.2 - 1.2],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,CAF,Central African Republic,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.7,,,0.22,,1.25,0.7 [0.2 - 1.3],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.7,,,0.3,,1.15,0.7 [0.3 - 1.2],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.74,,,0.34,,1.21,0.7 [0.3 - 1.2],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.75,,,0.3,,1.32,0.7 [0.3 - 1.3],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,0.82,,,0,,2.86,0.8 [0.0 - 2.9],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.78,,,0.24,,1.42,0.8 [0.2 - 1.4],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,WSM,Samoa,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.8,,,0.24,,1.38,0.8 [0.2 - 1.4],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,SGP,Singapore,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.76,,,0.27,,1.42,0.8 [0.3 - 1.4],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,DZA,Algeria,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,0.94,,,0.013,,2.16,0.9 [0.0 - 2.2],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,GIN,Guinea,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,0.92,,,0.017,,2.17,0.9 [0.0 - 2.2],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,0.88,,,0,,2.24,0.9 [0.0 - 2.2],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,0.9,,,0,,2.63,0.9 [0.0 - 2.6],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,TCD,Chad,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.92,,,0.16,,1.7,0.9 [0.2 - 1.7],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,ETH,Ethiopia,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.94,,,0.35,,1.54,0.9 [0.3 - 1.5],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,KEN,Kenya,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.86,,,0.37,,1.46,0.9 [0.4 - 1.5],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.9,,,0.36,,1.47,0.9 [0.4 - 1.5],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,MDG,Madagascar,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.99,,,0.14,,2.03,1.0 [0.1 - 2.0],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1.05,,,0.22,,1.95,1.0 [0.2 - 2.0],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.97,,,0.42,,1.52,1.0 [0.4 - 1.5],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,1.05,,,0.55,,1.64,1.0 [0.5 - 1.6],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,NRU,Nauru,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,0.99,,,0.48,,1.61,1.0 [0.5 - 1.6],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,1.05,,,0.52,,1.6,1.0 [0.5 - 1.6],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,GMB,Gambia,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,1.06,,,0.022,,2.5,1.1 [0.0 - 2.5],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,ERI,Eritrea,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1.07,,,0.12,,2.18,1.1 [0.1 - 2.2],,Data is for 2020 only; it is not a three-year average.,EN,2024-06-21T04:00:00.000Z
